customer_id,company_name,contact_name,email,phone,industry,company_size,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,support_plan,is_active
146,Lopez-Fox,Mario White,xreese@example.net,001-757-461-2286,Retail,9839,Platinum,2024-11-12,2024-10-20,Mexico,Massachusetts,Robertchester,5526605,Standard,True
147,"Lewis, Cannon and Howe",Tyrone West,csmith@example.com,+1-408-324-0433x504,Technology,7552,Gold,2023-04-24,2023-07-13,Tuvalu,Pennsylvania,East Jonathan,5138238,Basic,True
148,Carroll-Robinson,Frederick Olson,spetersen@example.net,001-719-740-9610,Government,7125,Platinum,2024-11-10,2023-03-29,Sierra Leone,Iowa,Lake Kimberlyfurt,1008116,Premium,True
149,Flores PLC,Jonathan Walker,nunezwendy@example.com,001-299-881-3646x22517,Finance,1403,Platinum,2024-01-02,2024-07-18,Bulgaria,Wisconsin,South Anita,8284951,Enterprise,True
150,"Gonzalez, Gilbert and Fitzgerald",Benjamin Frank,gail91@example.org,+1-966-455-3559x04259,Education,745,Silver,2023-05-26,2023-09-30,Saudi Arabia,Washington,North Jodibury,2577610,Premium,True
151,Benson-Rodriguez,Alexander Clark,jamesmills@example.com,+1-679-420-6980,Technology,4663,Silver,2024-07-30,2024-03-27,Austria,New Jersey,North Paulview,6143474,Basic,True
152,Dillon-Banks,James Bray,mckeetodd@example.net,+1-512-638-7800,Finance,8037,Platinum,2024-06-27,2023-01-14,Poland,Minnesota,Colleenbury,8509604,Premium,True
153,"Scott, Hughes and Cooke",Terry Avery MD,penny21@example.net,(489)536-3926x4957,Manufacturing,2280,Silver,2024-09-21,2023-08-14,Romania,North Dakota,South Wendy,2535253,Standard,True
154,Grant Ltd,Evan Hobbs,cannonnicole@example.com,(547)542-3122x09949,Healthcare,437,Gold,2023-02-28,2024-07-23,Burkina Faso,North Carolina,Josephstad,3186613,Enterprise,True
155,Taylor-Lee,Phillip Smith,stephanie33@example.org,827-297-5736,Retail,6242,Gold,2023-10-15,2024-11-16,Montserrat,Rhode Island,New Danielmouth,811620,Standard,True
156,"Foster, Moss and Grant",Lydia Williams,scott44@example.com,(364)390-8277,Healthcare,9601,Silver,2023-10-14,2023-08-25,Anguilla,Idaho,Garzaborough,7728318,Basic,True
157,Holt-Meadows,Michelle Martinez,mccarthycynthia@example.org,468.492.6860x25922,Government,850,Platinum,2023-08-13,2024-06-17,Kiribati,Maine,North Rachel,3503286,Basic,True
158,Smith-Jimenez,Dr. Lawrence Snyder II,cchavez@example.org,+1-290-738-4983x022,Technology,2391,Bronze,2024-05-01,2024-09-03,French Southern Territories,Michigan,North Danielburgh,2806755,Premium,True
159,"Holt, Larson and Cobb",Jesse Riley,daviskevin@example.com,(516)581-4721x4586,Retail,963,Bronze,2024-02-22,2024-12-15,Marshall Islands,Colorado,Ramseyport,7264770,Premium,True
160,"Andrews, Hanson and Ho",Kathleen Daniel,lvasquez@example.net,843.801.0713,Technology,5478,Gold,2024-02-14,2024-04-10,Algeria,South Dakota,Lake Juan,1238100,Premium,True
161,"Pierce, Wang and Wilson",James Carroll,collierjames@example.com,+1-677-702-7278x57608,Retail,8789,Bronze,2023-06-02,2024-05-15,South Georgia and the South Sandwich Islands,Minnesota,East Juantown,5790033,Enterprise,True
162,"Kirby, Duncan and Price",Sharon Walton,jennifer46@example.org,335.974.3842x1503,Retail,418,Platinum,2024-10-22,2023-04-23,Guam,New Mexico,Kimberlyberg,1748387,Standard,True
163,"Johnson, Hughes and Hancock",Eric Williams,cookpamela@example.org,340.694.3533x44857,Healthcare,2590,Gold,2023-03-25,2024-11-30,Monaco,North Carolina,East Amyside,5443290,Premium,True
164,"Brock, Andrews and Jackson",Steven Fernandez,andersonthomas@example.net,9167016629,Finance,5454,Silver,2024-06-04,2024-05-04,Martinique,Colorado,Bradleyland,7956366,Basic,True
165,Cohen-Mckinney,David Walker,roberta62@example.net,+1-755-477-0171x57724,Retail,1696,Platinum,2024-08-19,2024-08-04,Greece,Oklahoma,Port Kevinmouth,6824584,Enterprise,True
166,"Sanchez, Moore and Olson",Daniel Benson,bmueller@example.net,983-421-9719x97581,Finance,6658,Bronze,2024-03-12,2024-05-15,Nepal,Wyoming,Murphyton,1618891,Standard,True
167,"Berger, Fields and Smith",Chase Schmidt,cgilbert@example.org,254.894.6519,Government,2099,Gold,2023-02-15,2024-10-19,Austria,Alabama,Danielport,623193,Standard,True
168,"Lawrence, Garrett and Joseph",Jeffrey Clark,thomaslopez@example.com,(462)342-2010x276,Healthcare,6823,Platinum,2024-10-14,2024-05-22,Venezuela,Nevada,South William,9361862,Enterprise,True
169,Perez-Coleman,Jonathan Simon,robert89@example.com,4096751971,Education,8479,Bronze,2024-01-18,2024-03-21,Ecuador,New Mexico,Lake Cynthiashire,5342875,Basic,True
170,"Osborne, Harrison and Hunt",Nicholas Fisher,keith09@example.net,994-307-9290x4904,Healthcare,8293,Bronze,2024-09-13,2023-07-22,Bulgaria,South Carolina,Joshuaview,338286,Basic,True
171,Kent Ltd,Jeremy Morton,kimberly37@example.org,705.212.9276x63723,Manufacturing,4341,Bronze,2023-02-08,2023-12-05,Lebanon,Maryland,Reeseside,4020186,Enterprise,False
172,"Price, Baker and Moreno",Dylan Salinas,hgregory@example.net,6183569454,Finance,9581,Platinum,2023-12-03,2024-05-07,Dominican Republic,Washington,New Matthew,3118500,Premium,True
173,Chambers Inc,Brent Garcia,ubell@example.com,330-409-1093x911,Education,9284,Silver,2024-10-16,2024-05-22,El Salvador,Maine,Guerreroland,7707523,Premium,False
174,Schwartz-Contreras,Dawn Norman,kimberly66@example.com,8444271739,Manufacturing,8071,Bronze,2023-04-16,2024-07-15,Cuba,South Carolina,South Jenniferville,684868,Basic,True
175,"Luna, Waters and Smith",Mr. Aaron Johnson MD,isabelconway@example.net,2878766183,Manufacturing,7908,Bronze,2024-02-19,2024-11-13,Guinea-Bissau,Michigan,Richardland,6229645,Premium,True
176,Hodges-Roberts,Julian Ponce,kentprice@example.org,+1-857-317-3203x0937,Government,8866,Gold,2023-12-31,2024-12-05,Sudan,New Hampshire,North Matthewmouth,818308,Enterprise,True
177,Roman Ltd,Teresa Berg,joycehall@example.org,2274079032,Manufacturing,828,Gold,2024-08-22,2023-03-13,New Zealand,Hawaii,Port Lisaville,8440683,Standard,True
178,Simmons Ltd,Erika Daugherty,marcoconnell@example.org,001-909-525-1142x62582,Retail,676,Silver,2023-03-14,2024-09-10,New Zealand,Missouri,North Nichole,1454300,Basic,True
179,Howe Ltd,Stacie Butler,nschwartz@example.org,+1-348-676-3290x9279,Finance,6871,Bronze,2024-02-12,2023-05-21,Marshall Islands,Connecticut,Michelleside,8615120,Standard,True
180,"Hopkins, Hill and Lee",Melinda Schmitt,kjimenez@example.net,9052436459,Technology,869,Silver,2023-04-26,2023-01-22,Malaysia,Delaware,East Jennifershire,9826788,Premium,True
181,Burgess LLC,Brian Perez,joankane@example.com,917.497.0623,Education,6129,Silver,2023-12-01,2023-05-22,Guinea-Bissau,Louisiana,West David,9640629,Basic,True
182,Rodriguez Group,Christopher Cooper,cassandra92@example.net,+1-931-668-7397,Technology,7024,Silver,2023-06-30,2023-11-14,Cyprus,Pennsylvania,New Rachel,7109048,Basic,True
183,Quinn-Gordon,James Pacheco,chavezjohn@example.net,001-206-932-5431x07427,Education,2281,Platinum,2023-05-16,2024-09-28,Niue,New Jersey,Port Courtneyfurt,5685238,Basic,True
184,Mullins-Wolfe,Laura Clark,olivermatthew@example.org,550.416.5790x55281,Finance,3919,Bronze,2024-04-18,2024-06-22,Sao Tome and Principe,Pennsylvania,Port Julie,3882209,Premium,True
185,Gordon-Henderson,Jake Chavez,harrisonamanda@example.net,379-451-3711x6241,Finance,1845,Silver,2023-12-29,2024-09-30,Mali,South Dakota,West Robertside,2315051,Enterprise,True
186,Wallace-Newman,Arthur Wiggins,marystone@example.com,(495)657-9887x74924,Healthcare,7943,Gold,2024-12-09,2024-07-15,Australia,Georgia,Justinburgh,2797606,Premium,True
187,Franco Ltd,Rebecca Martin,williamsleslie@example.org,445.623.8055x257,Technology,418,Platinum,2024-11-10,2024-07-15,Yemen,New Jersey,Ericside,8612910,Premium,True
188,"Phillips, Kemp and Montes",Wendy Estrada,hmorgan@example.net,702.281.4069x3751,Retail,3207,Silver,2024-07-24,2024-07-13,Congo,Alaska,New Melissaland,8686369,Enterprise,True
189,Stewart-Jacobs,Susan Ward,jenniferpatterson@example.com,(904)655-4781x376,Healthcare,6954,Platinum,2023-04-12,2024-03-04,Benin,Georgia,West Thomas,8913089,Premium,True
190,"Avila, Davis and Ortiz",Jennifer Peters,jamescollier@example.com,+1-570-249-4787,Government,50,Silver,2023-07-11,2024-11-28,Syrian Arab Republic,South Dakota,Martinezport,7098729,Standard,True
191,"Newman, Johnson and Hubbard",Wesley George MD,qcunningham@example.net,+1-471-758-9042x90257,Healthcare,876,Gold,2023-09-21,2024-04-09,Zimbabwe,Minnesota,West Kellyland,8721249,Standard,False
192,"White, Davis and Goodwin",Shelia Serrano,joseph51@example.net,001-852-702-8457,Healthcare,1688,Silver,2023-04-23,2023-06-11,Comoros,Oklahoma,South Stevenland,2055647,Standard,True
193,Bailey-Vazquez,Jeremy Huerta,gerald40@example.net,332-823-4232,Manufacturing,1840,Bronze,2023-01-14,2023-12-20,Jersey,Arizona,North Antonio,8714751,Basic,True
194,Kerr Inc,Michael Webster,morajamie@example.org,(450)512-4955,Retail,9352,Bronze,2023-03-14,2024-02-27,American Samoa,North Dakota,Lake James,4828772,Standard,False
195,"Smith, Swanson and Glass",Sarah Wells,scottrosario@example.org,(466)938-3615x171,Government,5928,Gold,2024-02-11,2023-01-30,Greece,New York,South Justinport,7548343,Standard,True
196,Roberts-Wyatt,Benjamin Randall,xcrosby@example.org,8718678112,Manufacturing,9685,Bronze,2024-06-25,2024-10-13,Chile,California,Theresamouth,3459863,Enterprise,True
197,Massey Ltd,Dr. Ralph Wheeler DDS,qkelly@example.net,(278)342-7114x7732,Manufacturing,875,Bronze,2023-12-30,2023-01-20,Christmas Island,Missouri,Ericville,1383746,Enterprise,True
198,Carter Group,Dennis Cooper PhD,cisnerosanthony@example.com,467-656-7700,Manufacturing,2699,Platinum,2023-11-11,2023-08-17,Iceland,New York,New Emilyside,9149502,Enterprise,True
199,"Dickerson, Hunter and Myers",Wesley Jensen MD,luke09@example.org,(755)790-5616,Education,5765,Bronze,2024-04-27,2023-06-30,Oman,Maryland,Lake Cameronport,2020509,Premium,True
200,Ryan Inc,Scott Bradley,sadams@example.com,001-905-369-6591,Manufacturing,3383,Gold,2023-12-29,2024-08-15,Papua New Guinea,Michigan,New Kevin,7414717,Standard,True
201,"Boone, Cobb and Pittman",Donna Williams,nballard@example.net,991-895-4198,Healthcare,5700,Bronze,2024-04-20,2023-08-09,Spain,Maryland,Alvaradomouth,3456734,Enterprise,True
202,Weber-Chavez,Catherine Smith,barbaralewis@example.net,548.496.9083x572,Manufacturing,4929,Platinum,2023-10-27,2024-09-19,United States Minor Outlying Islands,California,Port Robert,4915809,Standard,True
203,"Burke, Sullivan and Wilson",David Wilcox,bwashington@example.com,+1-203-224-2044x8207,Government,1385,Gold,2024-03-15,2024-09-25,United Arab Emirates,Nebraska,Emilyland,6758793,Standard,True
204,Duncan PLC,Kelly Calderon,tyler13@example.net,355-496-3632,Healthcare,4508,Platinum,2023-10-26,2024-09-21,Azerbaijan,New York,Hollyville,5409820,Enterprise,True
205,"Sanchez, Ramirez and Mueller",John Richardson,andrew90@example.net,+1-803-648-6451x83760,Finance,1488,Silver,2023-08-06,2024-09-19,Central African Republic,New Hampshire,Natashachester,668440,Premium,True
206,Ruiz-Gutierrez,Michelle Mcdowell,hollowayholly@example.net,456-998-5700,Government,2239,Bronze,2023-10-20,2024-04-03,Germany,Oregon,North Erichaven,2282597,Enterprise,True
207,Mendoza-Moss,Michael Serrano,james65@example.org,(469)230-0893x1734,Education,7037,Gold,2023-04-19,2024-11-30,Chile,Oregon,North Jenniferchester,7711954,Enterprise,True
208,Reeves and Sons,Robin Adams,breyes@example.org,+1-934-536-2620x443,Finance,9560,Platinum,2023-03-04,2023-12-09,Tunisia,Massachusetts,Mcdanielfurt,7201643,Premium,True
209,Hawkins Inc,David Odonnell,smithwilliam@example.com,965-428-0924x2875,Technology,5208,Platinum,2023-04-14,2023-03-27,Aruba,Florida,Savageview,6149733,Enterprise,True
210,Austin-Juarez,Erik Stafford,jillian72@example.net,+1-370-932-0320x74276,Technology,7243,Gold,2024-12-22,2024-02-14,Kuwait,New York,Port Jenniferberg,2174573,Premium,True
211,Oneill and Sons,Nicole Carson,brandybonilla@example.net,001-392-761-3715x04165,Healthcare,483,Bronze,2023-12-02,2024-05-31,Lesotho,New Jersey,Brooketown,5626866,Basic,True
212,"Tapia, Nguyen and Dennis",Tina Carroll,michellesolis@example.com,501-489-6164x23610,Education,6602,Gold,2024-04-17,2024-11-27,Cape Verde,Delaware,Travischester,5302636,Standard,True
213,"Davis, Richardson and Gonzalez",James Adams,bdavis@example.com,+1-326-661-0857x327,Education,7175,Bronze,2024-10-24,2023-12-15,Canada,Florida,Mckenziehaven,7276148,Premium,True
214,Arnold Inc,Kayla Gutierrez,kguerrero@example.com,(349)818-0172x260,Manufacturing,4886,Gold,2024-03-04,2023-11-29,Paraguay,New Hampshire,Matthewburgh,3641139,Standard,True
215,"Hendrix, Green and Nunez",Albert Foster,jacksonthomas@example.net,(597)349-9564x1220,Government,270,Silver,2024-09-19,2023-06-02,Pakistan,Georgia,South Megan,9135915,Standard,True
216,Carrillo-Hernandez,Bruce Barrera,emaynard@example.org,893.934.9605x016,Manufacturing,9490,Gold,2023-01-28,2023-10-19,Malaysia,Pennsylvania,Hallton,8963551,Basic,True
217,"Stewart, Brown and Orozco",John Simpson,shane60@example.org,637-857-3839x5972,Education,5912,Platinum,2024-08-06,2024-09-08,Nigeria,Indiana,Hannahland,8201545,Standard,True
218,Moore Group,Jason Chaney,jimmy80@example.org,(545)322-8015x619,Retail,3681,Platinum,2023-07-08,2023-09-06,Guinea,Wyoming,Port Natalieview,2636352,Basic,False
219,House Group,Tonya Campos,harringtonchelsea@example.org,+1-608-912-1352,Government,8298,Platinum,2024-06-18,2023-03-14,Oman,Mississippi,Loriville,3487157,Enterprise,True
220,Sanchez Group,Jonathan Miller,jennifer65@example.net,+1-932-486-3266x67850,Government,172,Bronze,2023-03-03,2023-08-18,Sierra Leone,Hawaii,Brownton,2632555,Basic,True
221,"Lloyd, Liu and Kaufman",Stephen Haynes,jennifer55@example.org,889-526-7389x975,Finance,1390,Bronze,2024-01-28,2023-10-12,Saint Helena,West Virginia,New Victoria,4863519,Standard,True
222,"Arnold, Boyd and Sherman",Alexis Hogan,john46@example.net,905-648-5101,Retail,95,Platinum,2023-09-05,2023-06-22,Samoa,Pennsylvania,West Kevin,9709414,Standard,False
223,Stone-Wright,Kevin Carson,shawn26@example.com,710-862-7371,Retail,9168,Platinum,2024-09-28,2024-03-02,North Macedonia,Nevada,Barkerfort,7094796,Standard,True
224,"Martinez, Dawson and Anderson",Sharon Wilson,stanleyjohnson@example.org,+1-651-296-1159,Retail,2521,Bronze,2023-09-29,2024-12-24,Gabon,Maine,Johnsonberg,2484710,Enterprise,True
225,Small-Lewis,Katherine Martinez,carlos06@example.com,001-449-975-6792,Government,7381,Platinum,2023-04-19,2024-06-15,Benin,South Carolina,Hughesfurt,5787440,Basic,False
226,Fitzgerald-Brewer,Michelle Armstrong,ann18@example.org,298.390.9837,Manufacturing,8723,Silver,2024-12-03,2023-07-20,Costa Rica,Kansas,Millerside,5475942,Enterprise,True
227,Henry Inc,Christopher Johnson,patrick11@example.org,+1-824-422-4124,Technology,5339,Silver,2023-01-20,2023-02-12,Iceland,Connecticut,Douglasmouth,4427419,Enterprise,True
228,Harris PLC,Katherine Goodwin,ravery@example.org,578-461-7063x04891,Finance,9320,Platinum,2023-11-22,2024-09-09,Macao,Indiana,West Amber,2921731,Standard,True
229,Ali-Peters,Robert Woodward,denise20@example.org,349.646.5398x4028,Technology,6486,Bronze,2024-08-29,2024-06-13,Fiji,Nevada,New William,5440253,Premium,True
230,Petty-Zimmerman,Matthew Morris,stevegreene@example.org,001-320-397-0026x876,Retail,517,Platinum,2024-05-05,2023-09-15,Suriname,Missouri,Paultown,2193190,Enterprise,True
231,Wallace and Sons,Olivia Becker,james94@example.net,237.550.4793,Government,6499,Bronze,2024-09-27,2024-02-20,Lithuania,Hawaii,Lake Joanne,9581479,Standard,True
232,"Anderson, Brown and Green",Crystal Mills,james08@example.net,987-906-0566x418,Finance,8484,Bronze,2024-10-07,2023-06-13,Fiji,Nebraska,Stewartfurt,3364982,Premium,True
233,"Aguirre, Mooney and Perez",Tina Stark,frankcollins@example.net,+1-710-276-0954x3173,Government,5475,Silver,2024-11-19,2024-07-20,Niger,New Hampshire,Lake Seanville,1535034,Basic,True
234,Edwards-Abbott,Cameron Ellison,nbrown@example.net,(211)908-0466x19639,Education,7615,Platinum,2024-10-04,2024-03-28,Guadeloupe,Tennessee,South Zacharyshire,3329300,Basic,True
235,Larson Inc,Sara Strong,danascott@example.com,797.623.2002x4968,Retail,8876,Silver,2023-04-18,2023-08-14,Guam,Maine,Tarahaven,9938829,Standard,True
236,Hunter PLC,Jennifer Gonzalez,danielleharris@example.org,337-979-5995x94652,Government,701,Platinum,2023-06-10,2023-01-03,Czech Republic,Vermont,South Claire,4110074,Enterprise,False
237,Aguirre-Bennett,Ronald Smith,jonesanthony@example.org,(547)639-5003,Healthcare,3597,Gold,2024-06-08,2023-09-06,Micronesia,Kansas,East Andrew,4492083,Basic,True
238,"Taylor, Pena and Dyer",Daniel Bryant,lisa28@example.net,(211)522-3386x55963,Government,8783,Gold,2024-07-30,2023-08-28,Austria,South Dakota,Moniquehaven,9899273,Enterprise,True
239,"Miller, Ruiz and Alvarado",Jordan Potter,victor72@example.com,001-558-577-7496x903,Education,3850,Platinum,2023-06-09,2023-11-07,Honduras,Oregon,Port Neil,9336729,Basic,True
240,Phillips PLC,Kevin Marshall,ronald76@example.com,(375)646-0273x415,Government,8230,Bronze,2024-07-27,2024-11-07,Bolivia,Delaware,West Benjaminborough,5699527,Standard,False
241,Wright-Mcgee,Sarah Lee,yeseniagoodwin@example.net,+1-240-944-5669,Manufacturing,8409,Silver,2024-09-23,2023-06-16,Saint Kitts and Nevis,West Virginia,South Jesus,9948286,Enterprise,False
242,Peterson-Miller,Jessica Mcmahon,cclark@example.net,7525924075,Education,6984,Platinum,2024-07-10,2024-05-19,French Southern Territories,Massachusetts,New Kristenberg,2678511,Premium,True
243,"Lloyd, Mcintyre and Berry",James Fry,fergusonjacob@example.org,597-341-2182x09702,Education,4660,Silver,2023-06-20,2024-04-26,Bangladesh,New Jersey,West Aprilburgh,5582325,Enterprise,True
244,Mayo and Sons,Karen Jones,davidharris@example.com,001-272-499-4938x743,Education,1058,Platinum,2024-03-17,2023-06-30,Greenland,Oregon,Stevensshire,755733,Basic,True
245,"Ibarra, Bryant and Graves",Elizabeth Austin,robertwhite@example.net,001-667-362-9160x3248,Manufacturing,3569,Platinum,2023-10-28,2024-07-10,British Virgin Islands,Mississippi,Port Danielmouth,6980270,Enterprise,True
246,Clark-Williams,Mark Lowe,vjames@example.com,960.904.1257,Technology,1362,Silver,2024-06-04,2023-11-16,Latvia,Louisiana,East Mary,1786363,Standard,True
247,Nichols Group,Michael Smith,eric52@example.org,001-208-237-0816x470,Government,6193,Silver,2024-11-09,2023-10-01,Dominican Republic,Illinois,North Roberttown,5755878,Standard,False
248,"Brown, Benjamin and Davis",Mary Ramsey,perrydaniel@example.com,483-293-8661x33155,Education,5191,Bronze,2023-10-12,2023-12-01,Bahrain,Texas,Debrastad,837173,Basic,True
249,Turner-George,Mrs. Kimberly Mooney,johnathandavis@example.com,+1-862-552-5715x0997,Retail,9635,Bronze,2023-06-19,2024-03-25,Ukraine,Delaware,Joelchester,4186019,Basic,True
250,Brooks LLC,James May,sandrageorge@example.com,001-552-545-0864x0355,Retail,895,Silver,2024-08-08,2024-05-23,Cyprus,Rhode Island,Boydburgh,7521584,Basic,True
251,Jones-Lee,Brenda Harris,thompsonana@example.org,881.467.4233,Retail,4089,Gold,2023-07-28,2023-11-24,North Macedonia,Illinois,Michellefort,1442445,Premium,True
252,Jackson-Alexander,Nancy Wolf,ysmith@example.com,949-682-8246,Education,4650,Platinum,2024-02-15,2023-12-18,Grenada,Florida,Gonzalezborough,170138,Basic,True
253,"Swanson, Henry and Frost",Tracy Brooks,lparker@example.org,(801)869-2364x58750,Manufacturing,4053,Silver,2023-12-15,2024-11-03,Guyana,South Dakota,Lake Elizabethberg,4484401,Enterprise,False
254,King PLC,Mary Martin,wisedawn@example.com,(691)883-6264x4886,Government,1466,Bronze,2024-04-09,2024-07-20,Guatemala,Georgia,Kaitlynfurt,5269066,Basic,True
