customer_id,company_name,contact_name,email,phone,industry,company_size,segment_id,customer_tier,signup_date,last_interaction,country,state,city,annual_revenue,decision_makers
150,"Norris, Cisneros and Mathis",Michaela Lang,estevens@example.org,(707)454-5279,Manufacturing,5001,1,Bronze,2023-06-12,2024-09-17,Cambodia,Vermont,West David,2284699,2
151,Vazquez-Bowers,Raymond Todd,gonzalezantonio@example.net,590.471.4014x01193,Manufacturing,5769,1,Bronze,2023-04-17,2024-06-28,Fiji,Pennsylvania,Michaelhaven,4157108,9
152,"Jones, Weiss and Hines",Michelle Brandt,rachelmedina@example.net,438-775-9271,Education,6958,2,Silver,2023-10-25,2024-07-09,Germany,Delaware,Rodriguezberg,8418412,6
153,"Roberts, Bowen and Miller",James Bryant DDS,aperez@example.com,(431)875-2071x67811,Education,9685,1,Silver,2023-02-17,2024-12-12,Guadeloupe,Illinois,Martinezchester,8473678,5
154,"Miranda, Wheeler and Avila",Terri Kelly,garcher@example.com,(271)314-7732,Manufacturing,875,1,Platinum,2024-05-10,2024-12-10,Hong Kong,Rhode Island,Ericville,1383746,9
155,Sparks-Harris,Katherine Green,lisa88@example.org,001-606-416-7567x70028,Education,7066,2,Gold,2024-06-06,2023-12-22,Bouvet Island (Bouvetoya),Oregon,Kellerside,9700094,8
156,Hart-Moore,Dennis Garza,wjensen@example.com,700-790-2559x05616,Education,5765,1,Silver,2023-06-30,2024-04-18,Nauru,Colorado,Port Kevinmouth,2948423,1
157,"Nguyen, Murray and Boyer",Stephanie Adams,uchapman@example.com,001-965-791-7135,Healthcare,4917,3,Platinum,2023-05-28,2024-04-08,Solomon Islands,California,West Joseph,5088206,10
158,Ballard-Weber,Michelle Lane,joshua98@example.com,(935)414-8468x53664,Technology,8467,2,Platinum,2023-06-05,2024-12-03,Samoa,New Jersey,Sharonside,7376689,10
159,"Sims, Boyd and Diaz",Chris Jennings,megan65@example.org,+1-536-244-2493x6312,Healthcare,5097,4,Platinum,2024-02-13,2023-11-15,Oman,Arizona,East Joseph,588919,5
160,Hopkins-Thompson,Tracey Tucker,brownpeggy@example.com,+1-341-665-1623x198,Education,1488,2,Bronze,2024-07-18,2023-08-17,Syrian Arab Republic,Pennsylvania,Shafferbury,7194564,4
161,Rodriguez and Sons,Jessica King,henrynicholas@example.org,286-573-4257x54090,Finance,9065,4,Gold,2024-04-11,2024-05-26,United Kingdom,Utah,New Michellemouth,6617462,1
162,Pennington-Hardin,Timothy Sherman,jason27@example.net,360-741-7765x61248,Education,9875,6,Gold,2023-11-27,2023-01-20,Austria,Tennessee,Lake Scott,2383248,1
163,Gonzalez-Torres,Ashley Wright,melaniejennings@example.com,472.842.9543x165,Education,9355,2,Bronze,2024-11-23,2024-11-04,Oman,South Carolina,North Terri,3426354,5
164,"Christian, Williams and Williamson",Brittany Rubio,staceywilson@example.net,567.571.3334x47626,Government,4646,6,Silver,2023-11-02,2023-10-26,Cameroon,Alaska,Theresabury,7666133,4
165,Aguilar-Holland,John Savage,tmcdaniel@example.com,001-769-241-1800x537,Technology,4165,5,Platinum,2023-08-09,2023-10-16,Heard Island and McDonald Islands,Florida,New Harryburgh,8551467,8
166,Humphrey-Anderson,Joseph Thomas,edwardstiffany@example.com,956-444-9485x625,Retail,7218,1,Silver,2023-04-19,2023-06-17,Argentina,New Mexico,Frankmouth,7422078,2
167,Williams-Kelly,Karina Vasquez,daviddavis@example.com,(428)849-9390,Technology,4043,4,Bronze,2024-10-09,2023-01-19,Pitcairn Islands,Utah,South Nathanielville,5528072,3
168,Miller Ltd,Jordan Moses,riverabradley@example.net,859.323.0450x189,Education,4190,2,Silver,2024-12-05,2024-09-23,Benin,Alaska,East Paul,6851088,5
169,"Goodwin, Valdez and Martinez",Jeffrey Drake MD,michaeldavis@example.com,437.876.7499x61659,Manufacturing,6989,1,Bronze,2024-01-10,2024-12-11,Philippines,Iowa,South Alison,8902632,2
170,Mcdonald-Miller,Elizabeth Joyce,mckenzie86@example.com,001-808-310-8186,Education,9323,3,Gold,2023-07-06,2023-03-01,Macao,Alaska,Lake Dorothyburgh,3156945,7
171,Miller Ltd,Kevin Gibson,qhanson@example.com,(232)219-4168,Education,1921,1,Silver,2024-04-23,2023-12-02,Iraq,Texas,Turnerstad,6726953,5
172,Martinez Inc,Robert Horton,micheleclark@example.net,(936)883-1472,Technology,1918,2,Silver,2024-06-23,2023-11-22,Libyan Arab Jamahiriya,New Mexico,Port Shannonbury,3477898,5
173,"Gallegos, Myers and Cook",Ryan Reynolds,vallison@example.net,+1-284-207-6789x973,Education,9453,3,Bronze,2023-07-15,2024-04-18,Tuvalu,New Mexico,South Cindystad,7621651,7
174,Martin Ltd,Gregg Hall,brianacohen@example.net,001-372-946-6572x934,Healthcare,2849,2,Silver,2024-03-18,2023-03-15,Israel,New York,Jimmyside,889356,1
175,Ibarra-Kelly,Ronald Kline,romanmatthew@example.org,+1-431-383-7455x084,Manufacturing,836,4,Platinum,2024-12-03,2024-07-05,Botswana,South Carolina,Port Annahaven,1868504,3
176,"Wilson, Harris and Ward",Michelle Gill,goconnor@example.org,+1-455-321-3760x3754,Finance,6111,6,Platinum,2023-09-21,2024-04-30,Canada,Wisconsin,Cobbberg,7294453,7
177,Villanueva-Crane,Melanie Acevedo,athomas@example.net,611.855.6260x60290,Education,9080,3,Gold,2024-10-25,2023-01-06,Fiji,North Dakota,Lake Richard,3541570,9
178,"Kramer, Pearson and Terry",Rachael Sullivan,nicolemiller@example.net,262-288-4318x84852,Government,8856,5,Gold,2023-06-26,2024-07-19,Saint Kitts and Nevis,Nevada,Lake Brianstad,4457990,9
179,Martinez-Sherman,Joan Armstrong,chaveztonya@example.net,001-498-893-5449,Retail,4067,1,Gold,2024-01-13,2023-05-21,Slovakia (Slovak Republic),Mississippi,Garciachester,7013101,2
180,Brown and Sons,Jeremy Wood,hchapman@example.com,997-467-7622x827,Manufacturing,8418,5,Bronze,2024-05-21,2023-11-29,Antigua and Barbuda,West Virginia,New Mike,2092563,10
181,Rodriguez-Wood,Joseph Wilson,vickie44@example.com,4229960443,Technology,2014,5,Gold,2023-02-19,2023-02-02,Liberia,Oregon,Arielmouth,6430138,8
182,"Bass, Anderson and Taylor",Pamela Contreras,michellenguyen@example.net,+1-696-363-6580x74120,Manufacturing,9174,1,Silver,2024-11-28,2024-01-31,Saudi Arabia,Arkansas,Port Thomas,413131,2
183,"Mayer, White and Smith",Danielle Thornton,imiller@example.net,669-307-0562x60856,Technology,1637,5,Silver,2023-07-28,2023-05-14,Seychelles,Colorado,West Stephanie,2938554,1
184,"Woodward, White and Reeves",Brett Thomas,jonathan10@example.org,699.237.8861,Finance,7625,5,Platinum,2023-02-17,2023-01-22,North Macedonia,Iowa,West Angelashire,1803045,4
185,"Pearson, Martinez and Carroll",Ryan Mason,nathanielgalloway@example.org,+1-468-270-0794,Technology,7910,3,Gold,2024-09-04,2023-10-05,Guernsey,South Dakota,New Mary,4819620,1
186,Stevenson PLC,Brandon Hale,jessicalutz@example.com,798.755.4743,Healthcare,7543,5,Gold,2023-01-12,2024-05-20,Oman,Alabama,Smithtown,3011451,7
187,"Woodard, Warner and Farmer",Rachel Banks,ryanpatricia@example.net,515.969.5620x175,Technology,3639,6,Bronze,2024-07-07,2024-05-11,Russian Federation,Minnesota,North Lisa,5186491,4
188,Baird LLC,Johnathan Padilla,adrianjoyce@example.net,(314)498-7283x9992,Manufacturing,1075,2,Gold,2024-11-12,2024-09-16,Turkmenistan,North Dakota,Jamestown,9041274,10
189,Becker-Ware,Jeffery Nunez,nashmarcus@example.com,918-777-5803x046,Technology,6430,2,Gold,2023-03-01,2024-02-22,Anguilla,West Virginia,Lake Rodney,1348902,4
190,Martin LLC,Mario Johnson,lmorton@example.net,943-317-3505x83199,Manufacturing,7324,5,Bronze,2023-03-04,2023-02-14,Antigua and Barbuda,Missouri,Pamelaland,2239695,1
191,Brown-Bishop,Brian Brown,phillipspatrick@example.org,+1-363-799-0767x699,Manufacturing,435,4,Gold,2024-03-05,2023-03-20,American Samoa,Rhode Island,New Kristineborough,9716903,3
192,"Hicks, Kelly and Olson",Charlene Taylor,brownlarry@example.com,454.298.2274x95450,Healthcare,8318,5,Bronze,2023-11-05,2023-05-23,Cook Islands,South Dakota,Port Casey,3276859,8
193,"Holt, Mcdonald and Schwartz",Kylie Rogers,robert21@example.com,5739033793,Manufacturing,5441,6,Platinum,2023-05-30,2023-05-15,Albania,Mississippi,North Michaelside,2032555,3
194,Alexander-Welch,Heather Hester,jamesthompson@example.com,001-825-383-2302x4102,Finance,3454,3,Platinum,2023-06-25,2024-08-13,Panama,Hawaii,Johnsland,2087988,3
195,Norton and Sons,Melissa Stewart,prowland@example.org,001-999-538-4253x04289,Manufacturing,1343,4,Bronze,2023-05-03,2023-10-11,Turkmenistan,Tennessee,Victormouth,3103096,6
196,"Brooks, Neal and Baldwin",Derrick Morales DVM,clarkpatricia@example.com,663.346.6925,Healthcare,1386,3,Platinum,2024-01-14,2023-06-18,Armenia,New Jersey,Ronaldmouth,7356240,7
197,Ballard-Stewart,Christopher Hall,howardchristopher@example.net,781.643.1115x08353,Finance,4506,2,Silver,2024-12-29,2024-07-03,Saint Vincent and the Grenadines,Ohio,Alanport,4828578,6
198,Bautista-Underwood,Alexandra Valdez,michelleperez@example.net,001-837-838-9877x5153,Healthcare,7197,4,Bronze,2023-10-01,2024-02-26,Brunei Darussalam,Maryland,South Lisastad,5801271,4
199,Simmons-Goodwin,Melissa Evans,bradleyantonio@example.org,(859)399-9663,Retail,6341,2,Platinum,2023-03-21,2024-02-20,Korea,South Dakota,Christopherville,9376236,3
200,Serrano PLC,Cody Jones DVM,jamie48@example.org,805.980.2566x212,Manufacturing,1136,4,Silver,2023-04-05,2023-05-31,Jersey,Virginia,Mooreshire,5306200,10
201,Shaw Ltd,Dakota Ritter,zbrown@example.net,385.697.7790,Manufacturing,7486,3,Gold,2023-10-13,2024-08-24,Thailand,Idaho,Wrightchester,7781081,7
202,"White, Carroll and Long",Cynthia Harrell,nicole84@example.net,737-868-1511,Education,2710,3,Silver,2024-01-05,2023-12-04,Barbados,South Dakota,Jamesfurt,3361550,7
203,Smith Inc,Breanna Santiago,ewashington@example.org,+1-337-427-4220,Finance,2044,5,Platinum,2023-05-03,2024-05-05,Algeria,Utah,Ericstad,3085341,4
204,"Johnson, Leonard and Robinson",Sara Cain,myerskyle@example.org,+1-200-263-3533x106,Finance,3158,6,Bronze,2023-06-11,2024-10-06,South Georgia and the South Sandwich Islands,Texas,Lake Gary,7073953,9
205,Ochoa LLC,Chelsey Clark,hmcmillan@example.org,815.552.0650,Education,3616,1,Gold,2024-04-19,2023-09-27,Bangladesh,Indiana,Turnerfort,1808148,9
206,"Jackson, Haley and Greene",Miss Megan Compton,martinreid@example.net,571-250-9976x83890,Retail,2042,3,Silver,2024-06-22,2024-07-06,Niger,Colorado,East Nicholasport,3489195,3
207,Harris-Johnson,Linda Bautista,dennis50@example.net,(740)435-5338x03396,Education,109,1,Platinum,2023-02-21,2023-05-21,North Macedonia,Georgia,East Christopher,9308126,4
208,Romero Group,Emily Griffith,rogerobrien@example.com,897-834-7156x6277,Government,2563,4,Bronze,2024-07-10,2023-11-09,Belize,Wisconsin,Brookeberg,9375319,3
209,James-Torres,Justin Castillo,derrick73@example.org,700.885.7666,Education,5053,6,Bronze,2023-10-26,2023-01-29,Uruguay,Delaware,Frederickburgh,3358608,7
210,Wise-Walton,Michael Reid,heather66@example.net,937.405.0249,Finance,4063,5,Silver,2023-01-10,2024-07-16,Norway,Virginia,Sandersshire,1448021,9
211,Liu and Sons,Dawn Turner,uwillis@example.com,001-311-395-2436x40270,Government,6855,5,Platinum,2024-04-22,2024-06-19,Chile,Idaho,Jacobberg,3422233,8
212,Shaw Inc,Robert Lopez,bradylisa@example.org,367-791-2141x614,Technology,9605,2,Platinum,2023-12-21,2024-07-09,Algeria,Arkansas,Karentown,9871813,1
213,Clark Inc,Joseph Hayden,sarah75@example.net,(255)955-3566x90551,Government,6593,6,Silver,2023-01-19,2023-03-31,Marshall Islands,Louisiana,West Shannon,8072523,9
214,Keller-Smith,Teresa Morris,morgan57@example.org,+1-576-491-5671x649,Government,8530,5,Bronze,2023-04-04,2024-08-04,Gabon,Utah,Jacksonmouth,2040765,8
215,"Fernandez, Sanchez and Jackson",Melissa Garcia,martinsarah@example.com,001-343-747-1287x15399,Education,6262,6,Platinum,2024-08-13,2023-06-13,Brazil,Maine,North Christophershire,3256740,2
216,"Richardson, Castaneda and Finley",April Brown,melaniewhitney@example.com,001-652-589-9316x08752,Education,7477,2,Gold,2023-04-17,2024-04-30,Spain,Vermont,New Lukehaven,2171382,5
217,"Berry, Welch and Lewis",Vincent Brown,eric33@example.net,001-702-876-4208x6567,Education,1186,5,Gold,2023-07-26,2024-11-04,Reunion,Oklahoma,Davismouth,9837222,1
218,"Torres, Pena and Ray",John Merritt,jefferygoodman@example.net,+1-405-291-2662x0157,Technology,8454,6,Gold,2024-03-09,2024-12-08,Niue,Washington,Sanchezville,4140883,7
219,Turner-Carlson,Patrick Parsons,stricklandmichelle@example.net,(947)650-1111x7830,Manufacturing,1559,5,Silver,2023-10-08,2024-12-30,Reunion,Nevada,Ashleyville,5556436,2
220,"Stout, Pope and Lopez",Alicia Hawkins,lbrown@example.net,001-213-412-9208x751,Retail,3388,6,Silver,2023-03-06,2023-07-07,Sao Tome and Principe,Arizona,North Williamstad,9233971,3
221,Rowland-Barrett,Angel Bautista,donna72@example.net,458.659.8831x0303,Government,3536,2,Silver,2024-03-08,2023-07-22,Saint Lucia,South Carolina,Jonesview,4473391,7
222,"Mckee, Ross and Miller",Jeffery Neal,chadoconnor@example.net,001-235-598-9262x566,Technology,4435,1,Bronze,2024-05-14,2023-10-24,Greenland,South Dakota,West Reginaview,2555003,4
223,Smith-Bennett,Jamie Garcia,thompsonjessica@example.com,001-371-285-9484,Healthcare,5220,4,Silver,2023-09-09,2024-06-25,Solomon Islands,Ohio,Woodsberg,4446322,1
224,"Palmer, Moore and Martinez",Nicolas Brown,jasmine39@example.com,001-672-375-7844x683,Finance,6670,3,Bronze,2024-04-08,2023-02-25,Dominican Republic,Colorado,New Brian,4895781,9
225,Stokes-Smith,Megan Randolph,timothyrobertson@example.net,+1-716-509-3068,Manufacturing,8662,6,Bronze,2024-03-19,2024-12-05,Peru,Wisconsin,East Charles,2336718,9
226,Farley-Henderson,James Wilson,marierosales@example.org,947-944-3096x3480,Technology,5838,1,Platinum,2023-08-28,2023-09-16,Albania,Minnesota,South Michael,1800165,7
227,Gonzalez-Rice,Jennifer Gentry,moorediane@example.org,465.745.6284x1772,Manufacturing,7120,1,Gold,2024-10-07,2024-06-01,Bouvet Island (Bouvetoya),Illinois,Billyfurt,7164143,6
228,Martin and Sons,Tina Bird,fisherandrea@example.net,001-725-268-6211x022,Government,3884,1,Gold,2023-11-10,2024-03-11,Algeria,Nevada,Robertsfort,1486047,7
229,Williamson Ltd,Danielle Wang,virginia36@example.org,618.592.3923x1260,Healthcare,6994,1,Silver,2023-03-08,2023-02-07,Ireland,North Dakota,Isabelbury,3820771,6
230,Mendoza-Hicks,Elizabeth Adams,sherry63@example.com,6203005347,Education,3038,3,Platinum,2023-09-23,2023-08-11,Bhutan,Texas,Lake Andreaberg,5656810,6
231,"Patrick, Paul and Chapman",Cynthia Hill,gmiller@example.org,+1-691-909-3371x1895,Government,3319,5,Silver,2023-02-01,2023-05-20,Mexico,Virginia,Patriciaside,5927390,6
232,Soto-Wilson,John Mills,jacksonjoshua@example.org,809-803-6788x1278,Education,9958,3,Silver,2023-05-15,2023-04-27,Cuba,Pennsylvania,Port Williamhaven,8909266,5
233,Phelps-Phillips,Bryan Walker,kellybowman@example.com,(740)733-8105,Technology,9009,3,Silver,2023-10-26,2024-03-22,Greece,Arkansas,Port Michaelview,3065125,5
234,Medina PLC,Patrick Reyes,molly98@example.org,435.943.9627x365,Technology,8135,2,Platinum,2023-05-16,2024-09-21,Comoros,Oregon,Hardingburgh,4831917,1
235,Martin-Thompson,Lawrence Jones,simmonsspencer@example.net,(418)520-9166x0100,Government,1379,3,Silver,2024-11-16,2024-03-13,Somalia,Alabama,New Jillmouth,1525479,4
236,Castillo PLC,Robin Parker,dmoore@example.net,001-448-210-0184x186,Healthcare,403,2,Platinum,2023-10-09,2023-09-15,France,Iowa,Mcdanielville,8351380,3
237,Walker LLC,Luis Wilson,huangcassandra@example.org,(785)692-6249x45147,Government,1261,1,Silver,2024-07-21,2023-04-18,Cameroon,Missouri,Griffithfort,1229335,2
238,"Simmons, Acosta and Thomas",Cameron Saunders,luis67@example.net,(595)823-6687x88788,Technology,9528,6,Platinum,2024-01-20,2024-07-20,Sudan,West Virginia,Lake Christopher,6168477,1
239,Mcknight Inc,John Anderson,brownmichael@example.org,272-886-3330x2126,Finance,896,6,Bronze,2024-04-28,2023-02-23,Taiwan,Rhode Island,North Dylan,2470243,2
240,Jones PLC,Jennifer Cannon,vmanning@example.net,001-447-465-7041x200,Technology,6504,4,Platinum,2024-02-09,2024-08-28,Uruguay,Oregon,Jennachester,2730678,5
241,Boyd and Sons,Jennifer Brown,vwhite@example.net,+1-617-375-6620x563,Technology,1284,3,Gold,2023-01-21,2023-07-26,Mauritius,Connecticut,East Carlaport,3249818,9
242,Little Inc,Bradley Hudson,elliottkristy@example.org,5517405468,Government,6410,6,Gold,2024-12-11,2024-05-27,Bhutan,Michigan,Mosleyhaven,1794547,9
243,Johnson Group,Sean Johnson,edwardford@example.net,733-922-8898,Government,2159,3,Gold,2023-09-21,2024-09-16,Jersey,Arizona,Allenland,2656871,10
244,"Gamble, Davis and Smith",Emily Dillon,portershawn@example.org,621-949-5511x2747,Manufacturing,2311,1,Platinum,2023-01-29,2024-09-19,Iran,Nebraska,South Michael,5362096,6
245,Fleming PLC,Shawn Esparza,oliverdawn@example.net,880.321.4629,Healthcare,6370,4,Bronze,2023-09-12,2023-12-08,Martinique,New Jersey,North Henryville,6759629,7
246,Morales Inc,Zachary Tucker,dwilson@example.org,+1-827-223-5909,Government,5932,4,Platinum,2023-06-05,2023-06-04,Angola,Wisconsin,Nelsonburgh,1502429,3
247,Hill Inc,Michael Savage,elizabethgreen@example.org,965-442-3567,Manufacturing,7166,3,Platinum,2024-08-23,2024-02-14,Uganda,Rhode Island,North Jennifer,9805440,10
248,Morris Ltd,Nancy Stewart,peggypeck@example.com,816-448-0727x91033,Retail,6195,2,Gold,2023-06-03,2023-05-20,Philippines,Oregon,West Lisatown,5165787,5
249,"Fuentes, Martinez and Porter",Mrs. Heather Clayton MD,daniel27@example.com,(328)392-8664x649,Government,1710,1,Bronze,2024-03-25,2023-10-28,Luxembourg,West Virginia,Lake Seanshire,647533,5
250,Lewis-Frank,Ashley Gates,belllaura@example.com,(260)253-8444x46306,Technology,2522,3,Gold,2023-09-02,2024-12-01,Jersey,Kansas,Leefurt,965385,10
251,Anderson-Fields,Carrie Strong,samuelgarcia@example.org,419.264.8253x11060,Retail,8917,1,Platinum,2023-01-19,2024-06-19,Korea,South Dakota,Jacobbury,5081533,4
252,"Pittman, Barber and Roman",David Williams,donovancourtney@example.net,001-611-479-1124,Technology,1277,4,Gold,2024-10-28,2023-06-01,Bolivia,New York,South Charlesland,3628180,7
253,Preston-Schultz,Christopher Evans,donnawelch@example.org,655-379-9802,Healthcare,9940,1,Bronze,2024-01-14,2024-07-09,Cuba,Mississippi,East Anthonyberg,3786979,2
254,"Holt, Martinez and Hill",Brandon Erickson,stuart76@example.net,(934)823-4619x9423,Education,6952,5,Gold,2024-08-18,2024-03-30,New Caledonia,Missouri,Gonzalezstad,6374015,2
255,Jackson-Johnson,Laurie Carter,raymond12@example.com,(725)531-3552x51050,Education,9307,3,Silver,2024-02-14,2023-10-09,Netherlands,Indiana,North Ann,1355341,10
256,"Fisher, Avila and Stewart",Craig Lang,rwilliams@example.com,217-629-5963,Technology,9443,1,Platinum,2023-07-27,2024-09-06,Iraq,Arizona,West Deannaland,7983502,2
257,Cummings-Hill,Jennifer Hawkins,troy06@example.com,001-377-715-9103x002,Government,7148,2,Silver,2023-03-06,2024-06-12,Sudan,Mississippi,Lake Mirandaview,822698,2
258,Valentine Inc,Michael Conner,knelson@example.org,001-371-525-2967,Retail,7840,6,Platinum,2024-12-13,2023-08-23,Saint Martin,New Mexico,North Joseph,5069984,2
259,Hansen-Salas,Nancy Harris,jonestroy@example.org,7376637153,Manufacturing,7448,6,Silver,2024-09-10,2023-03-19,Bulgaria,Iowa,Paulmouth,8714497,4
260,Lopez-Ramirez,Eric Kane,thomasnancy@example.net,930-772-4078,Finance,1948,5,Bronze,2023-09-16,2023-06-04,Indonesia,North Carolina,Romeroton,7504466,5
261,Davis-Wong,Jenny Carter,rthompson@example.net,+1-678-561-0313x100,Technology,8728,1,Gold,2023-06-15,2024-03-28,Saint Barthelemy,Montana,Longbury,4600772,8
262,Jackson and Sons,Dwayne Carlson,daviswesley@example.net,+1-274-932-5122x572,Education,5483,1,Silver,2024-12-12,2024-10-05,Chile,Utah,New Michaelfort,9883782,1
263,Marks-Kennedy,Alan Frazier,mary88@example.org,001-921-214-5775x84745,Government,5787,3,Gold,2024-10-12,2024-07-19,Togo,Rhode Island,Rodriguezhaven,447746,3
264,Chase-Hopkins,Jonathan Sanchez,vhoward@example.org,761.748.7824,Education,9662,4,Gold,2023-08-14,2023-01-31,Mali,Vermont,Maryville,7372245,8
265,"Donaldson, Sparks and Roberts",Kathryn Jennings,hbecker@example.com,+1-682-347-4140x703,Technology,8011,3,Bronze,2023-11-11,2024-04-26,Afghanistan,Arkansas,Devinport,8522048,9
266,Mckay Ltd,Zachary Gonzalez,carterantonio@example.com,466.861.4494,Manufacturing,5293,5,Silver,2024-05-13,2023-05-26,Burkina Faso,Nebraska,West Kevin,5088439,10
267,"Murray, White and Patton",Anne Rose,william57@example.com,(776)467-0806x12943,Retail,8910,5,Gold,2023-02-09,2024-09-08,Brunei Darussalam,Montana,South Lindseyhaven,7821222,1
268,Brown Ltd,Kristopher Short,dvaughn@example.org,001-698-203-8287x2324,Government,7955,5,Silver,2023-03-25,2023-01-01,Netherlands,Delaware,East Jamesfort,513665,9
269,Myers-Howe,John White,meaganpayne@example.net,+1-979-916-2022x32883,Finance,4752,6,Bronze,2024-12-01,2023-12-26,Papua New Guinea,Louisiana,Cruzville,7884019,7
270,Hernandez-Campbell,James Carpenter,brewerpatricia@example.net,505.727.7402x588,Manufacturing,8612,4,Bronze,2023-05-08,2023-04-21,Palau,Washington,Stephenberg,4769772,5
